customer_id,gender,seniorCitizen,partner,Dependents,tenure,Phone_Service,MultipleLines,InternetService,Online_Security,Online_Backup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,paperlessbilling,paymentmethod,MonthlyCharges,TotalCharges,Churn
2931-FSOHN,Male,1.0,No,No,13.0,Yes,No,,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,58.6225889191461,875.6756097315604,No
9418-RUKPH,Female,0.0,Yes,Yes,38.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.042734275516118,856.9056938748448,No
5383-MMTWC,Female,1.0,Yes,No,8.0,Yes,Yes,,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.21441122464641,,Yes
9971-ZWPBF,Male,1.0,Yes,Yes,34.0,Yes,,,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.10421087687422,3732.381884026496,No
4712-AUQZO,Male,0.0,,No,18.0,No,No phone service,,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,34.01846410712515,767.1569876606092,No
9711-FJTBX,,0.0,Yes,Yes,56.0,Yes,No,,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,95.97449643028655,5216.201315679366,No
2908-ZTPNF,Female,,No,No,36.0,No,No phone service,,,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),27.544149523239057,1329.2994456386568,No
7240-ETPTR,Female,0.0,Yes,No,9.0,No,No phone service,,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,46.41401036554002,610.7083502349267,Yes
2202-CUYXZ,Male,0.0,No,No,1.0,,No,,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,86.8393563136177,318.9605987020208,Yes
5995-OIGLP,Male,0.0,No,No,,Yes,No,,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,57.52301920887721,400.9080329640611,Yes
8421-WZOOW,,1.0,Yes,Yes,57.0,,No,,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),102.12826776602664,5739.15231132775,No
6261-RCVNS,Female,0.0,No,No,42.0,Yes,No,,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),76.83078971033662,3607.301087677134,Yes
7951-QKZPL,Female,0.0,Yes,Yes,33.0,Yes,,,,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.038709682282178,1241.1653002224532,Yes
1414-YADCW,Male,0.0,Yes,No,,Yes,No,,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),86.85276618310667,5742.922512189169,No
8756-RDDLT,Female,0.0,No,No,68.0,No,No phone service,,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,49.73668731532509,,No
2862-PFNIK,Male,0.0,No,Yes,1.0,No,No phone service,,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.019990135419647,,No
5816-QVHRX,Female,0.0,No,,37.0,Yes,Yes,,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),104.32056533874616,3753.7411632840167,No
4430-YHXGG,Female,0.0,No,Yes,4.0,Yes,Yes,,,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.781640166986335,-64.62936579378656,No
6888-SBYAI,Male,0.0,No,No,1.0,Yes,No,,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,49.607675923800365,-378.1271981496761,No
7395-XWZOY,Male,0.0,No,No,20.0,No,No phone service,,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),47.89073969438016,1032.1710335892678,No
7169-YWAMK,Male,0.0,Yes,Yes,72.0,Yes,No,,,Yes,No,Yes,Yes,No,Two year,No,,63.740366088283935,4680.161885874364,No
3640-PHQXK,Female,0.0,No,No,31.0,Yes,,,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.61518378553623,2519.2762246431103,Yes
6877-LGWXO,Male,1.0,Yes,,18.0,Yes,No,,,No,No,No,No,Yes,Month-to-month,No,Electronic check,83.33017809659206,1355.767658109839,Yes
6859-RKMZJ,Male,0.0,Yes,No,11.0,Yes,No,,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.13812365147692,,No
2729-VNVAP,Female,0.0,,,33.0,Yes,,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,,9.848052107020827,871.5120173974958,No
2957-JIRMN,,1.0,No,No,62.0,Yes,Yes,,No,No,No,No,Yes,No,One year,No,Electronic check,88.2991785416658,5027.314811264549,No
2049-BAFNW,Female,,No,No,1.0,No,No phone service,,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,34.67583832902833,11.431760638585535,No
3842-QTGDL,Male,0.0,Yes,No,16.0,Yes,No,,Yes,Yes,No,No,No,No,Month-to-month,No,,87.50183901932371,1564.4211761750544,No
7163-OCEQI,Male,0.0,Yes,Yes,22.0,Yes,,,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,78.93677100617543,,No
9782-LGXMC,Female,0.0,Yes,Yes,49.0,Yes,No,,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),69.6574511645802,2943.671193020233,No
5975-BAICR,Male,0.0,Yes,Yes,36.0,Yes,No,,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),66.31023505456616,2332.957485018198,No
8019-ENHXU,Male,,Yes,,42.0,Yes,Yes,,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,92.96430978548744,3771.710125756702,Yes
5167-GBFRE,Male,1.0,No,No,4.0,No,No phone service,,No,No,No,No,No,No,Month-to-month,Yes,,26.471491794113813,534.083347699578,Yes
9033-EOXWV,Female,,No,No,12.0,Yes,Yes,,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,69.72141295109668,,Yes
4673-KKSLS,Female,,No,No,31.0,Yes,No,,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,83.96539579175737,2341.75400501152,No
4853-OITSN,Male,0.0,Yes,No,5.0,Yes,Yes,,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,93.61394691891053,143.1960841284212,No
9800-OUIGR,Male,,Yes,Yes,66.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.87391591221191,1420.7414143280555,No
1324-NLTJE,Female,1.0,No,No,15.0,Yes,Yes,,,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),62.67767284947406,,Yes
2324-EFHVG,Male,0.0,No,No,64.0,Yes,Yes,,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),103.06078026704095,,No
7094-MSZAO,Male,0.0,,Yes,10.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),16.385845238581712,463.0573609558,No
1522-VVDMG,Male,,Yes,Yes,7.0,Yes,No,,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,92.10647060202508,628.3594132103722,Yes
6907-CQGPN,Male,,No,No,29.0,No,No phone service,,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,36.987966927636194,951.5847314079068,No
0780-XNZFN,Male,0.0,No,,57.0,Yes,,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,,18.421866944196132,1065.185212684541,No
0239-OXEXL,Female,0.0,No,No,46.0,Yes,Yes,,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,83.62739527612175,4214.4886547742535,No
2675-IJRGJ,,0.0,No,No,53.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.19241841787129,1048.3659625993391,No
7049-GKVZY,Female,0.0,No,No,17.0,Yes,No,,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),73.91880995032457,1444.0824892487983,No
8577-QSOCG,Female,0.0,,Yes,38.0,,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.294370736576692,593.5248129274191,No
3721-CNZHX,Male,0.0,No,No,15.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.45964779256841,487.98304930626887,No
0212-ISBBF,Female,0.0,No,No,22.0,No,No phone service,,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,51.64153326057798,1508.60765865092,No
9185-TQCVP,Male,0.0,Yes,No,14.0,Yes,Yes,,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.58481050082996,,Yes
3585-YNADK,Female,,Yes,No,57.0,Yes,Yes,,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),76.35562189348616,4386.395203218032,No
5271-DBYSJ,Male,1.0,No,No,11.0,Yes,No,,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.85806230227682,1060.784402730391,No
1099-GODLO,Female,0.0,Yes,Yes,,Yes,,,,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.907125345029915,-22.96795162911128,No
6828-HMKWP,Male,0.0,Yes,Yes,12.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.586918694634512,604.7425280838429,No
5567-WSELE,Male,,Yes,No,,Yes,,,No,No,No,No,Yes,Yes,Month-to-month,Yes,,99.03069269230892,12.155918963808633,Yes
1472-TNCWL,Male,0.0,No,Yes,36.0,,No,,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.86365902508194,3425.908178834813,No
8063-RJYNF,Male,0.0,No,No,16.0,Yes,,,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.28278842663322,1714.3668748612797,Yes
0687-ZVTHB,Male,0.0,Yes,Yes,65.0,Yes,Yes,,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),66.57268002384066,4594.608388087617,Yes
2080-GKCWQ,Male,0.0,No,No,,Yes,No,,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,80.44778975629698,196.3982158871509,No
9661-ACXBS,Female,0.0,No,No,,Yes,Yes,,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.26873258102114,4299.2336533363605,Yes
2193-SFWQW,Male,0.0,Yes,Yes,72.0,Yes,No,,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),104.9087570810684,8179.586909007811,No
5656-JAMLX,Male,0.0,No,No,62.0,Yes,,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.903831760403538,1557.7239431620865,No
3462-BJQQA,Female,,,No,6.0,Yes,Yes,,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.49108390641709,721.5200745557399,No
0442-TDYUO,Male,0.0,Yes,No,48.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.340775125930637,1161.718772456331,No
6733-LRIZX,Male,0.0,No,No,35.0,,Yes,,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.44695629590568,,No
9503-XJUME,Male,0.0,No,Yes,52.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),17.55411715371255,1145.606038663989,No
4367-NHWMM,,0.0,No,No,1.0,No,No phone service,,,No,No,No,No,No,Month-to-month,Yes,Mailed check,28.967294177832535,-41.45121193252084,No
3727-RJMEO,Male,0.0,Yes,No,6.0,Yes,Yes,,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,76.76489174784736,162.88380517110377,Yes
3779-OSWCF,,0.0,Yes,No,,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),91.69809257911693,6223.598535026767,No
6736-DHUQI,Female,,Yes,Yes,67.0,Yes,No,,,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),87.7733627494443,5929.772798729868,No
3915-ODIYG,Male,1.0,,No,,Yes,Yes,,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,74.50332470861656,4470.339276165339,No
1360-RCYRT,Male,0.0,Yes,Yes,23.0,No,No phone service,,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),31.553221918860807,575.3699019768759,No
2724-FJDYW,Male,0.0,No,Yes,39.0,No,No phone service,,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),55.148372698734484,,No
4451-RWASJ,Male,0.0,Yes,Yes,15.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,11.654298406762422,475.370345758766,No
6646-VRFOL,,1.0,Yes,No,53.0,Yes,,,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.25909439387557,4977.798751307537,Yes
3460-TJBWI,Male,0.0,Yes,Yes,24.0,Yes,Yes,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.103210651243764,563.1297133859455,No
5917-HBSDW,Female,0.0,Yes,Yes,37.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.16242314030601,332.28443441775863,No
5685-IIXLY,Female,0.0,Yes,Yes,5.0,Yes,No,,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.91299088560093,,Yes
5671-UUNXD,Female,1.0,Yes,No,50.0,Yes,Yes,,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,103.2532037369324,4951.527084938794,No
0956-ACVZC,Female,0.0,No,No,54.0,Yes,No,,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),101.08049321576328,5518.253473246909,No
2325-NBPZG,Female,0.0,No,No,3.0,Yes,No,,,No,No,No,No,No,Month-to-month,Yes,Electronic check,72.9320721298927,,No
4250-ZBWLV,Male,0.0,No,,,Yes,Yes,,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,112.31037048092853,7118.354311667748,Yes
4482-FTFFX,Male,0.0,No,No,5.0,Yes,No,,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,44.671413072734296,580.1958724644468,No
8859-DZTGQ,Male,0.0,No,No,33.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.09638492978604,681.9040241620899,No
0440-MOGPM,Female,0.0,No,No,41.0,Yes,Yes,,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,77.60086152290945,3642.589579187196,No
0020-JDNXP,Female,0.0,Yes,Yes,34.0,No,No phone service,,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,60.03627760532135,1502.1560323945782,No
3752-CQSJI,Female,,Yes,Yes,13.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.699186988366968,528.463685848709,No
5025-GOOKI,Female,0.0,No,No,20.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.00413589634603,662.0423825833398,No
4698-KVLLG,Female,1.0,,,51.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.726954262793,1140.088983766958,No
5095-AESKG,Female,0.0,Yes,No,3.0,Yes,Yes,,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.84138214309894,300.2706631770371,Yes
2887-JPYLU,Female,0.0,No,Yes,41.0,Yes,No,,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),40.91553461058621,1934.8326222667367,No
4770-QAZXN,Female,0.0,No,,13.0,Yes,No,,,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),26.62583242236859,773.8203218899417,No
4896-CPRPF,Male,0.0,Yes,Yes,35.0,Yes,Yes,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.155349543547203,716.7641271179396,No
1871-MOWRM,Male,0.0,Yes,,12.0,Yes,No,,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),76.26648529162108,559.4932764130863,Yes
9714-EDSUC,Male,0.0,No,No,4.0,Yes,,,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,95.16824553076043,361.7017526461625,No
2027-OAQQC,Female,0.0,,No,43.0,No,,,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),49.78501812373554,2427.905235443553,Yes
0282-NVSJS,Female,1.0,,Yes,12.0,No,No phone service,,No,No,No,Yes,No,No,Month-to-month,Yes,,28.61322745167337,223.4067988157996,No
9090-SGQXL,Male,1.0,Yes,No,68.0,,Yes,,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.53369107116734,7288.153419775793,Yes
6595-YGXIT,Male,1.0,No,No,25.0,Yes,,,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,92.88039472614342,2631.782137804292,Yes
7353-YOWFP,Female,0.0,No,No,7.0,Yes,No,,,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,10.859255247292035,-111.69182551073716,No
9835-ZIITK,Male,1.0,,,66.0,Yes,,,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,107.21295561171338,7536.016149070084,Yes
8008-ESFLK,,0.0,Yes,No,53.0,Yes,No,,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,100.55657097719002,5762.51427156822,No
7537-CBQUZ,Male,,No,No,63.0,Yes,Yes,,,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.2774094303538,6723.026828135633,No
1555-DJEQW,Female,0.0,Yes,Yes,70.0,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.7064694483369,7595.411904884193,Yes
5649-TJHOV,Male,1.0,,,27.0,No,No phone service,,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),39.54838445111519,1022.4135707896936,Yes
0519-XUZJU,Female,0.0,No,No,1.0,Yes,No,,,No,No,No,No,No,Month-to-month,No,Mailed check,71.5047737806749,264.18067235328385,Yes
3363-EWLGO,Female,0.0,No,No,5.0,,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.614379707936575,207.1016459862716,No
4750-UKWJK,Female,1.0,Yes,No,,Yes,,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.623956119537745,636.705602379356,No
6338-AVWCY,Male,0.0,No,No,3.0,No,No phone service,,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,36.06854181004008,-64.62594284593416,Yes
1689-YQBYY,Female,0.0,No,,12.0,Yes,Yes,,No,No,No,No,No,No,Month-to-month,Yes,,79.02601307275717,1284.3429941606248,No
4487-ZYJZK,Female,0.0,Yes,Yes,,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.068419063893664,788.9353518301186,No
2959-FENLU,Female,0.0,No,No,9.0,Yes,No,,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),89.34248937923921,1035.174850908092,No
0708-LGSMF,Male,0.0,Yes,No,13.0,Yes,Yes,,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,69.86164934602523,926.8089253075586,No
9253-QXKBE,Male,1.0,Yes,No,29.0,Yes,Yes,,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.80894909202806,2893.496300435328,Yes
7634-HLQJR,Female,0.0,Yes,Yes,47.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.83402699760519,1772.0611816968085,No
0487-RPVUM,Male,0.0,Yes,No,61.0,Yes,Yes,,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),101.65869925375331,5990.953621638108,No
4079-ULGFR,Male,,No,No,16.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,,22.58869176797109,287.23000276080904,No
2516-XSJKX,Female,0.0,Yes,Yes,41.0,,No,,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,84.58241964025177,2903.741629032679,No
0057-QBUQH,Female,,No,Yes,43.0,Yes,Yes,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,28.763335787744772,1391.0952245606186,No
9445-SZLCH,Female,0.0,Yes,Yes,36.0,Yes,Yes,,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),101.2580431260135,3178.3398184251814,Yes
6599-SFQVE,Female,0.0,No,No,6.0,Yes,No,,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,63.13230975255422,,No
8331-ZXFOE,Female,,No,No,58.0,Yes,Yes,,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),74.28329629882535,4199.618465582609,No
4003-FUSHP,Male,0.0,No,No,19.0,Yes,No,,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),56.7486763272248,1054.4329477550946,No
0356-ERHVT,Male,0.0,,No,11.0,Yes,No,,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),47.266533933541126,,No
7325-ENZFI,Female,0.0,No,No,39.0,No,No phone service,,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),36.96406281319767,1813.7599696700204,No
4884-ZTHVF,Female,1.0,No,No,8.0,Yes,No,,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.76407057536571,1064.464075852866,No
